MovieID,Title,AvgRating,Count
7613,White Palace (1990),3.198,63
6938,Billabong Odyssey (2003),3.469,16
32385,"Toolbox Murders, The (1978)",2.500,24
3116,Miss Julie (1999),2.750,34
5484,Happy Times (Xingfu Shiguang) (2000),3.385,61
449,Fear of a Black Hat (1994),3.488,424
3918,Hellbound: Hellraiser II (1988),2.930,730
5131,How to Kill Your Neighbor's Dog (2000),3.327,78
55292,"Comebacks, The (2007)",2.136,33
1165,"Bloody Child, The (1996)",3.173,26
5675,Swept Away (2002),1.618,127
351,"Corrina, Corrina (1994)",3.307,2289
40574,Get Rich or Die Tryin' (2005),2.613,71
2387,Very Bad Things (1998),2.774,1292
1913,Picnic at Hanging Rock (1975),3.762,1063
691,Mrs. Winterbourne (1996),3.078,728
5749,Ghost Story (1981),3.131,180
6057,Biker Boyz (2003),2.084,101
7244,"Beast of Yucca Flats, The (1961)",1.560,25
3318,Deterrence (1999),3.336,116
62331,Dead Leaves (2004),3.625,4
2,Jumanji (1995),3.208,12032
6946,Looney Tunes: Back in Action (2003),2.663,243
6941,Just an American Boy (2003),2.500,1
5183,He Knows You're Alone (a.k.a. Blood Wedding) (1980),2.058,26
5176,Luminarias (2000),2.577,13
2601,"Little Bit of Soul, A (1998)",3.000,7
8737,Crimetime (1996),1.833,3
1799,Suicide Kings (1997),3.529,1300
4830,Brubaker (1980),3.475,276
6760,In This World (2002),3.723,65
54686,"Last Legion, The (2007)",2.794,51
2597,Lost & Found (1999),2.459,278
8620,"Exterminating Angel, The (El Ángel exterminador) (1962)",4.031,127
26544,Heaven Help Us (1985),3.321,14
1610,"Hunt for Red October, The (1990)",3.870,12012
2067,Doctor Zhivago (1965),3.971,3147
5942,"Hot Chick, The (2002)",2.608,462
3831,Saving Grace (2000),3.627,916
1660,Eve's Bayou (1997),3.552,757
2261,One Crazy Summer (1986),3.278,667
45517,Cars (2006),3.599,1444
3599,Anchors Aweigh (1945),3.669,270
2500,Jawbreaker (1999),2.616,593
2185,I Confess (1953),3.510,151
6625,Camp Nowhere (1994),2.795,110
57520,One Missed Call (2008),2.310,42
8035,"Stendhal Syndrome, The (La Sindrome di Stendhal) (1996)",3.012,42
8267,Signs of Life (Lebenszeichen) (1968),3.100,10
26246,Johnny Got His Gun (1971),3.567,52
4530,Permanent Record (1988),3.000,40
3452,Romeo Must Die (2000),2.969,2169
3415,"Mirror, The (Zerkalo) (1975)",3.932,185
7191,Blame It on the Bellboy (1992),2.115,48
53326,Them (Ils) (2006),3.036,14
54978,"Good Night, The (2007)",3.188,16
7765,Perfectly Normal (1990),3.500,2
540,Sliver (1993),2.705,3029
5650,Strange Brew (1983),3.590,966
5357,Iron Will (1994),3.240,192
7335,Pickup on South Street (1953),3.957,116
127,"Silence of the Palace, The (Saimt el Qusur) (1994)",3.339,28
59684,Lake of Fire (2006),4.000,4
2872,Excalibur (1981),3.655,3473
2432,Stepmom (1998),3.169,1060
3572,Carnosaur (1993),1.658,215
2713,Lake Placid (1999),2.518,2060
1371,Star Trek: The Motion Picture (1979),3.049,5156
4380,"Princess and the Warrior, The (Der Krieger und die Kaiserin) (2000)",3.818,595
31437,Nobody Knows (Dare mo shiranai) (2004),3.963,187
49910,Freedom Writers (2007),3.666,190
26649,Lonesome Dove (1989),4.308,13
5636,Welcome to Collinwood (2002),2.993,150
4471,Arthur 2: On the Rocks (1988),1.897,257
8899,Hardcore (1979),3.250,56
26265,Dr. Phibes Rises Again (1972),3.286,7
54198,Boris and Natasha (1992),2.833,3
903,Vertigo (1958),4.158,7491
3476,Jacob's Ladder (1990),3.650,2555
653,Dragonheart (1996),3.224,8551
1217,Ran (1985),4.206,2627
7581,"Fountainhead, The (1949)",3.362,98
42197,Keeping Mum (2005),3.676,162
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),3.755,366
4827,"Boogeyman, The (1980)",2.478,46
7454,Van Helsing (2004),2.725,1569
866,Bound (1996),3.769,3788
6685,Marci X (2003),2.312,24
6309,Married to It (1991),2.792,12
5537,Satin Rouge (2002),2.913,23
6340,Only the Strong Survive - A Celebration of Soul (2002),2.500,7
8935,All I Want for Christmas (1991),2.911,28
6052,"Horse in the Gray Flannel Suit, The (1968)",3.150,10
171,Jeffrey (1995),3.608,902
5900,Analyze That (2002),2.700,828
3138,Stealing Home (1988),3.166,223
63082,Slumdog Millionaire (2008),4.199,108
26513,"Ice Pirates, The (1984)",2.902,128
59721,"Grand, The (2007)",3.000,31
43899,Tony Takitani (2004),3.500,12
3709,Sleepwalkers (1992),2.362,385
1856,Kurt & Courtney (1998),3.011,366
46839,Three Times (Zui Hao De Shi Guang) (2005),3.667,15
32126,April Captains (Capitães de Abril) (2000),3.500,2
3164,"Alley Cats, The (1966)",2.400,5
2328,Vampires (1998),2.783,955
31032,"Last Horror Movie, The (2003)",2.986,35
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),3.710,169
3047,Experience Preferred... But Not Essential (1982),3.600,60
5398,Requiem for a Heavyweight (1962),3.982,164
32060,"Cat and the Canary, The (1927)",3.000,13
217,"Babysitter, The (1995)",2.742,617
4618,Leviathan (1989),2.600,340
2625,Black Mask (Hak hap) (1996),2.979,387
8334,"Cowboys, The (1972)",3.561,106
26078,Advise and Consent (1962),3.824,68
3611,Saludos Amigos (1943),3.017,60
7483,Foreign Land (Terra Estrangeira) (1996),3.750,8
33679,Mr. & Mrs. Smith (2005),3.289,2561
7941,Smiles Of A Summer Night (Sommarnattens leende) (1955),4.071,134
5097,Bright Eyes (1934),3.468,47
5133,Maryam (2000),3.179,14
799,"Frighteners, The (1996)",3.365,3496
839,"Crow: City of Angels, The (1996)",2.685,2294
3596,Screwed (2000),2.598,194
6542,"Cuckoo, The (Kukushka) (2002)",3.810,231
2522,Airport '77 (1977),2.421,360
32318,Virginia's Run (2002),2.500,3
1765,"Letter From Death Row, A (1998)",2.208,12
1646,Rocket Man (1997),2.708,509
1964,Klute (1971),3.803,1381
2190,Why Do Fools Fall In Love? (1998),2.851,205
7457,Breakin' All the Rules (2004),2.985,33
8594,"Secret Life of Girls, The (1999)",3.250,6
32342,Woman Thou Art Loosed (2004),2.643,7
2676,Instinct (1999),3.112,1222
96,In the Bleak Midwinter (1995),3.672,306
4081,Back to the Beach (1987),2.490,144
55444,Control (2007),3.832,271
60322,Sleepwalking (2008),2.917,12
5519,Change of Habit (1969),2.578,32
5459,Men in Black II (2002),2.877,4634
5177,"Magnificent Ambersons, The (1942)",3.893,346
37741,Capote (2005),3.803,1590
526,"Savage Nights (Nuits fauves, Les) (1992)",3.209,86
2480,Dry Cleaning (Nettoyage à sec) (1997),3.109,32
4057,Kids World (2000),2.000,9
3693,"Toxic Avenger, The (1985)",2.724,654
8912,Taxi (2004),2.514,247
2904,Rain (1932),3.534,88
1930,Cavalcade (1933),2.879,33
3242,Santitos (1999),3.235,34
7087,"Passage to India, A (1984)",3.657,242
8994,"Ladies' Man, The (1961)",3.162,34
4934,"Exterminator, The (1980)",2.478,68
3908,Urban Legends: Final Cut (2000),2.120,658
1953,"French Connection, The (1971)",3.991,4710
2187,Stage Fright (1950),3.532,142
6680,Live Nude Girls Unite! (2000),3.320,61
4303,Sordid Lives (2000),3.350,30
5217,Super Fuzz (1980),2.474,38
7770,Treasure Island (1990),3.364,44
5791,Frida (2002),3.783,1443
37475,"Unfinished Life, An (2005)",3.632,186
51086,"Number 23, The (2007)",2.927,459
8692,Wake Island (1942),3.241,27
1764,Tainted (1998),2.667,9
2936,Sullivan's Travels (1941),4.115,754
3997,Dungeons & Dragons (2000),2.073,1118
3071,Stand and Deliver (1988),3.748,1521
964,Angel and the Badman (1947),3.443,221
44058,"Big White, The (2005)",3.167,39
46965,Snakes on a Plane (2006),2.802,672
7616,Body Double (1984),3.351,161
2565,"King and I, The (1956)",3.791,2006
4467,"Adventures of Baron Munchausen, The (1988)",3.603,1795
40278,Jarhead (2005),3.533,1352
3754,"Adventures of Rocky and Bullwinkle, The (2000)",2.262,909
1532,Sprung (1997),2.526,38
54768,Daddy Day Camp (2007),2.097,36
4306,Shrek (2001),3.899,14533
6880,"Texas Chainsaw Massacre, The (2003)",2.758,662
169,Free Willy 2: The Adventure Home (1995),2.282,1815
6669,Ikiru (1952),4.175,482
513,Radioland Murders (1994),2.907,376
6314,Undercover Blues (1993),3.004,115
6849,Scrooge (1970),3.541,135
776,Babyfever (1994),2.800,30
908,North by Northwest (1959),4.261,8402
1687,"Jackal, The (1997)",3.108,2390
4067,Untamed Heart (1993),3.171,521
55926,Hellfighters (1968),3.417,18
5087,Get Out Your Handkerchiefs (Préparez vos mouchoirs) (1978),3.560,50
7814,Waterloo (1970),3.029,17
4638,Jurassic Park III (2001),2.615,3299
6409,Bend of the River (1952),3.633,45
3090,Matewan (1987),4.119,694
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",3.587,218
5211,"Nude Bomb, The (1980)",2.332,113
8127,"First $20 Million Is Always the Hardest, The (2002)",3.000,35
27573,Stratosphere Girl (2004),3.100,5
6640,Where the Rivers Flow North (1993),3.429,7
1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.194,23091
3466,Heart and Souls (1993),3.431,649
870,Gone Fishin' (1997),2.207,283
7827,Cypher (2002),3.589,293
8601,Zero for Conduct (Zéro de conduite) (1933),3.766,47
5190,Inside Moves (1980),3.609,32
8742,Night Patrol (1984),2.000,13
2409,Rocky II (1979),3.060,2836
42009,Cheaper by the Dozen 2 (2005),2.536,151
7019,Project X (1987),2.958,155
2911,"Grandfather, The (El Abuelo) (1998)",3.136,59
36509,"Cave, The (2005)",2.459,145
310,Rent-a-Kid (1995),2.771,153
7147,Big Fish (2003),3.818,5238
1967,Labyrinth (1986),3.614,4252
44195,Thank You for Smoking (2006),3.890,2522
7881,White Zombie (1932),3.111,54
5919,Android (1982),2.667,36
42,Dead Presidents (1995),3.039,1547
5508,24 Hour Party People (2002),3.624,675
4965,"Business of Strangers, The (2001)",3.369,217
8920,"Country Girl, The (1954)",3.750,62
25906,Mr. Skeffington (1944),3.650,20
2222,Champagne (1928),2.071,7
1396,Sneakers (1992),3.636,7424
7923,Rolling Thunder (1977),3.643,42
803,Walking and Talking (1996),3.586,354
425,Blue Sky (1994),3.506,568
4031,All the Pretty Horses (2000),2.873,637
891,Halloween: The Curse of Michael Myers (1995),2.591,1194
6883,Sylvia (2003),3.100,115
31724,Pauly Shore Is Dead (2003),2.260,77
33188,Mischief (1985),3.183,30
2556,Telling You (1998),1.897,29
4364,"Trio, The (Das Trio) (1998)",2.750,4
3917,Hellraiser (1987),3.294,1309
322,Swimming with Sharks (1995),3.692,1833
738,"Garçu, Le (1995)",3.188,16
25924,Humoresque (1946),3.594,16
1562,Batman & Robin (1997),2.187,4756
3717,Gone in 60 Seconds (2000),3.044,4861
1297,Real Genius (1985),3.652,2627
695,True Crime (1996),3.165,559
5205,Motel Hell (1980),2.686,94
50158,Stomp the Yard (2007),2.851,47
5462,"Crocodile Hunter: Collision Course, The (2002)",2.289,228
5425,Dark Blue World (Tmavomodrý svet) (2001),3.468,93
3805,Knightriders (1981),2.978,89
8615,"Mask of Fu Manchu, The (1932)",3.229,24
5892,"Island at the Top of the World, The (1974)",2.775,20
7200,"Court-Martial of Billy Mitchell, The (1955)",3.286,28
60753,Felon (2008),3.745,141
2627,Endurance (1999),3.593,75
31000,Sweet Liberty (1986),2.791,43
7288,Foolish Wives (1922),3.808,13
4311,Bloody Angels (1732 Høtten: Marerittet Har et Postnummer) (1998),1.778,9
7837,36 fillette (1988),3.000,16
3819,Tampopo (1985),4.153,930
87,Dunston Checks In (1996),2.402,588
824,Kaspar Hauser (1993),3.776,248
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),3.866,123
7458,Troy (2004),3.285,2702
53322,Ocean's Thirteen (2007),3.456,1151
3927,Fantastic Voyage (1966),3.532,975
1456,"Pest, The (1997)",2.286,302
4189,"Greatest Story Ever Told, The (1965)",3.323,133
2702,Summer of Sam (1999),3.084,1962
2090,"Rescuers, The (1977)",3.424,1502
2639,Mommie Dearest (1981),3.190,744
6226,"Lost Honor of Katharina Blum, The (Die Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann) (1975)",3.658,57
5657,Flashback (1990),3.010,102
1360,Identification of a Woman (Identificazione di una donna) (1982),3.274,31
6865,"Event, The (2003)",2.389,9
3233,Smashing Time (1967),3.071,7
576,Fausto (1993),2.441,17
1630,"Lay of the Land, The (1997)",2.107,14
4167,15 Minutes (2001),2.969,885
7126,"Killing of a Chinese Bookie, The (1976)",3.606,66
4659,Scandal (1989),3.262,128
2730,Barry Lyndon (1975),3.732,1140
3241,"Cup, The (Phörpa) (1999)",3.658,222
1271,Fried Green Tomatoes (1991),3.767,4703
2663,It Came from Beneath the Sea (1955),3.010,145
4461,Siegfried & Roy: The Magic Box (1999),1.705,22
965,"39 Steps, The (1935)",4.066,1949
2314,Beloved (1998),2.917,409
4149,Saving Silverman (2001),2.776,1054
6857,Ninja Scroll (Jûbei ninpûchô) (1995),3.767,887
570,"Slingshot, The (Kådisbellan) (1993)",3.535,143
2683,Austin Powers: The Spy Who Shagged Me (1999),3.233,13335
62113,How to Lose Friends & Alienate People (2008),3.477,44
46865,Little Man (2006),1.793,99
5199,"Long Riders, The (1980)",3.496,119
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die (2004),2.000,17
26106,"New Kind of Love, A (1963)",2.750,6
8461,Dragon Seed (1944),3.000,3
7842,Dune (2000),3.608,736
6666,"Discreet Charm of the Bourgeoisie, The (Le Charme discret de la bourgeoisie) (1972)",3.958,365
6590,I'll Be There (2003),3.333,6
6390,Silk Stockings (1957),3.291,55
53769,In Search of a Midnight Kiss (2007),3.711,19
733,"Rock, The (1996)",3.698,17964
608,Fargo (1996),4.133,23794
1261,Evil Dead II (Dead by Dawn) (1987),3.793,3952
4582,Dead Bang (1989),2.539,51
8572,"Littlest Rebel, The (1935)",3.130,23
1894,Six Days Seven Nights (1998),2.820,2682
7236,"Boy and His Dog, A (1975)",3.355,196
4729,Aberdeen (2000),3.565,85
770,Costa Brava (1946),3.000,17
4114,"Good Morning, Babylon (1987)",3.232,28
2048,"Great Mouse Detective, The (1986)",3.372,785
1937,Going My Way (1944),3.566,324
26187,Head (1968),3.204,27
4742,Punks (2000),2.917,6
709,Oliver & Company (1988),3.269,1405
1809,Fireworks (Hana-bi) (1997),3.967,543
60946,Sixty Six (2006),3.571,7
31104,Hester Street (1975),3.229,24
57357,Live-In Maid (Cama adentro) (2004),3.500,2
4336,Nightwatch (Nattevagten) (1994),3.609,257
34148,"Beat That My Heart Skipped, The (De battre mon coeur s'est arrêté) (2005)",3.672,122
31424,Alone in the Dark (2005),1.429,197
60237,Dog Day (Canicule) (1984),3.000,1
594,Snow White and the Seven Dwarfs (1937),3.619,10339
929,Foreign Correspondent (1940),3.899,532
55442,Persepolis (2007),3.951,417
55274,Elizabeth: The Golden Age (2007),3.422,217
43917,Eight Below (2006),3.424,217
33136,House of D (2004),3.179,53
8936,Life and Nothing But (La Vie et rien d'autre) (1989),3.750,6
26494,Suburbia (1984),3.400,5
2589,Friends & Lovers (1999),2.633,222
2611,"Winslow Boy, The (1999)",3.850,777
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",3.520,320
3673,Benji the Hunted (1987),2.380,146
7098,Seven Days to Noon (1950),3.625,4
920,Gone with the Wind (1939),3.803,8220
4427,"Lion in Winter, The (1968)",4.091,868
6808,Where Eagles Dare (1968),3.845,624
963,"Inspector General, The (1949)",3.571,332
2603,Nô (1998),3.058,26
54510,Joshua (2007),3.267,15
6011,Wisegirls (2002),2.766,32
4727,Captain Corelli's Mandolin (2001),2.823,586
5727,Deadly Blessing (1981),2.667,12
314,"Secret of Roan Inish, The (1994)",3.839,2617
26116,"Hush... Hush, Sweet Charlotte (1964)",3.468,94
8235,Safety Last! (1923),3.974,135
3083,All About My Mother (Todo sobre mi madre) (1999),4.029,2215
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),3.679,691
58047,"Definitely, Maybe (2008)",3.553,237
48883,Death of a President (2006),3.117,81
751,Careful (1992),3.361,90
6476,Shattered (1991),3.385,113
8917,Team America: World Police (2004),3.529,2110
5317,Girls Can't Swim (Les Filles ne Savent pas Nager) (1999),2.740,25
51080,Breach (2007),3.658,564
53894,Sicko (2007),3.881,732
561,Killer (a.k.a. Bulletproof Heart) (1994),3.434,151
6289,Ghosts of the Abyss (2003),3.344,80
5776,Only When I Laugh (1981),3.188,16
48567,Dillinger (1945),3.600,5
1409,Michael (1996),3.081,3352
3478,"Bamba, La (1987)",3.227,1134
4721,American Outlaws (2001),2.833,261
5787,"Truth About Charlie, The (2002)",2.644,264
43921,Running Scared (2006),3.577,259
5232,Road to Singapore (1940),3.296,103
7310,Raw Deal (1986),2.560,168
1929,Grand Hotel (1932),3.816,414
44665,Lucky Number Slevin (2006),3.885,1830
7264,"Amazing Couple, An (Un couple épatant) (2002)",3.375,16
33649,Saving Face (2004),3.665,133
7108,Crime Story (Zhong an zu) (1993),3.475,40
8822,Unidentified Flying Oddball (a.k.a. The Spaceman and King Arthur) (a.k.a. A Spaceman in King Arthur's Court) (1979),2.232,28
5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",1.500,14
2398,Miracle on 34th Street (1947),3.771,2504
2503,"Apple, The (Sib) (1998)",3.856,73
8753,Unprecedented: The 2000 Presidential Election (2002),3.475,60
4731,Innocence (2000),3.366,86
8407,"Molly Maguires, The (1970)",3.537,27
6145,Venom (1982),2.464,14
6601,Big Trouble (1986),2.904,47
8681,Lancelot of the Lake (Lancelot du Lac) (1974),3.500,16
1004,"Glimmer Man, The (1996)",2.722,977
6100,"Midsummer Night's Sex Comedy, A (1982)",3.288,250
6732,"Hello, Dolly! (1969)",3.264,254
26870,Major League II (1994),2.471,210
8578,Undead (2003),3.010,100
4390,Rape Me (Baise-moi) (2000),2.484,184
1164,Two or Three Things I Know About Her (1966),3.451,82
2737,Assassination (1987),2.500,80
2514,Pet Sematary II (1992),2.087,582
2898,"Dark Half, The (1993)",2.730,405
1941,Hamlet (1948),3.750,503
54962,"Nines, The (2007)",3.336,107
4330,"Scarlet Empress, The (1934)",3.937,63
60393,Transylvania (2006),3.833,3
5253,Cousins in Love (a.k.a. Tender Cousins) (Tendres Cousines) (1980),2.500,10
1553,Late Bloomers (1996),3.318,22
62299,Alone In The Dark II (2008),2.083,6
27679,Springtime in a Small Town (Xiao cheng zhi chun) (2002),3.000,2
86,White Squall (1996),3.481,2732
269,My Crazy Life (Mi vida loca) (1993),3.487,392
6120,Q: The Winged Serpent (1982),2.812,64
285,Beyond Bedlam (1993),2.116,56
8744,Fancy Pants (1950),3.176,17
47148,Mrs. Palfrey at the Claremont (2005),3.750,14
2397,Mass Appeal (1984),3.306,111
1029,Dumbo (1941),3.527,4661
207,"Walk in the Clouds, A (1995)",3.385,3336
945,Top Hat (1935),4.069,1246
3459,Gothic (1986),2.672,239
6763,Duplex (2003),2.699,332
2230,Always Tell Your Wife (1923),2.000,10
4621,Look Who's Talking (1989),2.629,1859
33683,High Tension (a.k.a. Switchblade Romance) (Haute tension) (2003),3.403,196
6397,"Bizarre, Bizarre (Drôle de drame ou L'étrange aventure de Docteur Molyneux) (1937)",3.562,8
31613,Easy (2003),2.265,17
5394,Don't Bother to Knock (1952),3.267,30
64245,"Bell Boy, The (1918)",3.500,2
61048,Expired (2007),3.250,2
6534,Hulk (2003),2.715,2298
4069,"Wedding Planner, The (2001)",2.820,1924
4090,"Brave Little Toaster, The (1987)",3.327,689
731,Heaven's Prisoners (1996),2.919,552
5879,Adam Sandler's 8 Crazy Nights (2002),2.377,306
6628,Hot Dog... The Movie (1984),2.027,92
1385,Under Siege (1992),3.171,3294
5004,"Party, The (1968)",3.771,349
8927,Cannonball (1976),2.779,61
2623,Trippin' (1999),2.365,26
7140,"Legend of Leigh Bowery, The (2002)",4.333,3
800,Lone Star (1996),4.077,4529
1020,Cool Runnings (1993),3.240,3424
197,"Stars Fell on Henrietta, The (1995)",3.128,78
5262,Mr. Sardonicus (1961),3.097,36
5566,Heartbreak Hospital (2002),2.600,5
3592,Time Masters (Les Maîtres du Temps) (1982),3.107,28
34271,Hustle & Flow (2005),3.670,392
2564,"Empty Mirror, The (1996)",2.393,14
6343,Washington Heights (2002),3.409,11
3091,Kagemusha (1980),4.097,701
6117,Privates on Parade (1982),2.773,11
52356,Copying Beethoven (2006),3.067,30
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",3.292,12
2379,Police Academy 2: Their First Assignment (1985),2.318,1752
3268,Stop! Or My Mom Will Shoot (1992),1.695,1066
4136,"Month in the Country, A (1987)",3.814,43
6044,Blind Date (1984),2.364,77
6521,"Main Event, The (1979)",2.562,73
1276,Cool Hand Luke (1967),4.135,6049
2004,Gremlins 2: The New Batch (1990),2.680,2439
2355,"Bug's Life, A (1998)",3.650,11007
1003,Extreme Measures (1996),3.139,1027
3632,Monsieur Verdoux (1947),3.785,165
5380,"Importance of Being Earnest, The (2002)",3.575,1066
44937,"Child, The (L'Enfant) (2005)",3.459,122
7305,Black Widow (1987),3.213,178
4121,Innerspace (1987),3.251,1749
4066,I'm Gonna Git You Sucka (1988),3.426,685
5994,Nicholas Nickleby (2002),3.665,249
6148,White Dog (1982),3.310,42
8330,Our Man in Havana (1959),3.625,36
5157,"Church, The (La Chiesa) (1989)",3.044,34
5659,"Rocking Horse Winner, The (1950)",3.286,28
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",3.881,67
1606,Kull the Conqueror (1997),2.363,528
52950,Day Watch (Dnevnoy dozor) (2006),3.365,141
7952,Shock (1977),2.333,9
33168,Jiminy Glick in La La Wood (2004),2.268,28
6589,Boys Life 4: Four Play (2003),3.000,2
2747,"Little Shop of Horrors, The (1960)",3.220,1684
34170,C.H.O.M.P.S. (1979),1.950,30
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),3.750,2
4269,Rat (2000),2.850,10
58084,Street Thief (2006),3.500,5
3733,"Paper Chase, The (1973)",3.838,936
1380,Grease (1978),3.318,8689
1783,Palmetto (1998),2.895,842
33685,"Honeymooners, The (2005)",2.071,35
3215,Voyage of the Damned (1976),3.118,38
5308,Three Men and a Baby (1987),2.856,1659
7620,Monster in a Box (1992),3.923,123
5021,Murder by Death (1976),3.692,502
26364,From Noon Till Three (1976),3.346,13
47815,Crossover (2006),1.600,5
786,Eraser (1996),3.174,9821
1917,Armageddon (1998),2.916,11046
2868,Fright Night Part II (1989),2.365,248
4732,Bubble Boy (2001),2.534,437
6696,Bollywood/Hollywood (2002),3.114,83
42053,Dirty Love (2005),1.650,30
4431,Rembrandt (1936),3.780,25
26117,"Killers, The (1964)",3.470,33
6662,"Pink Panther, The (1963)",3.741,1338
2794,European Vacation (1985),2.911,1864
6448,"Flight of the Phoenix, The (1965)",3.746,353
1121,Glory Daze (1996),2.896,67
4024,"House of Mirth, The (2000)",3.383,388
3913,Barenaked in America (1999),3.123,81
63393,Camp Rock (2008),1.500,13
454,"Firm, The (1993)",3.495,15622
1888,Hope Floats (1998),2.919,1765
1865,Wild Man Blues (1997),3.449,236
27815,"Chorus, The (Les Choristes) (2004)",4.007,376
53466,Nancy Drew (2007),3.026,38
58303,"Counterfeiters, The (Die Fälscher) (2007)",3.977,221
6875,Dopamine (2003),3.444,45
6504,Gasoline (Benzina) (2001),2.250,2
3949,Requiem for a Dream (2000),4.038,5778
59103,"Forbidden Kingdom, The (2008)",3.198,225
2862,Caligula (1979),2.491,583
8720,"Super, The (1991)",2.464,97
62970,Tin Man (2007),3.118,17
64519,Boomerang (1947),3.375,4
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",4.050,10
27095,"Hole, The (Dong) (1998)",3.500,6
3020,Falling Down (1993),3.535,3278
427,Boxing Helena (1993),2.526,2181
3213,Batman: Mask of the Phantasm (1993),3.477,935
7137,"Cooler, The (2003)",3.504,902
6552,Dirty Pretty Things (2002),3.826,1148
4296,Love Story (1970),3.150,534
64839,"Wrestler, The (2008)",4.107,28
48412,"Guardian, The (2006)",3.359,209
6342,"Trip, The (2002)",3.315,27
4201,"End, The (1978)",3.117,107
8043,Jack the Bear (1993),2.946,46
8384,Love Finds Andy Hardy (1938),3.000,19
2581,Never Been Kissed (1999),3.065,3763
3400,We're Back! A Dinosaur's Story (1993),2.504,133
2992,Rawhead Rex (1986),2.406,122
4441,Game of Death (1978),3.273,141
7225,Pumping Iron (1977),3.484,154
9016,Splatter University (1984),2.286,7
25757,"Jazz Singer, The (1927)",3.209,43
39390,"Gospel, The (2005)",3.000,9
6581,"Private Life of Sherlock Holmes, The (1970)",3.587,132
4468,Apartment Zero (1988),3.592,119
4402,Dr. Goldfoot and the Bikini Machine (1965),2.368,34
33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",3.836,341
6127,Shoot the Moon (1982),3.568,66
33495,Kicking & Screaming (2005),2.592,173
61586,"Half Life of Timofey Berezin, The (PU-239) (2006)",3.250,2
59680,One Hour with You (1932),3.000,1
62799,"Express, The (2008)",3.333,3
1320,Alien³ (1992),3.070,7408
4819,Go Figure (Va savoir) (2001),3.265,68
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",3.905,590
53349,Ten Canoes (2006),3.172,32
64550,The Strange Door (1951),2.500,2
663,Kids in the Hall: Brain Candy (1996),3.380,2167
7832,"Thin Man Goes Home, The (1945)",3.859,117
6551,"Anarchist Cookbook, The (2002)",2.646,24
8970,Finding Neverland (2004),3.855,3043
2054,"Honey, I Shrunk the Kids (1989)",2.677,9230
224,Don Juan DeMarco (1995),3.457,5310
25908,Passage to Marseille (1944),3.194,18
60289,Kit Kittredge: An American Girl (2008),3.646,24
31263,Torremolinos 73 (2003),3.315,27
3170,Hi-Yo Silver (1940),2.625,4
754,Gold Diggers: The Secret of Bear Mountain (1995),2.852,223
32584,"Ballad of Jack and Rose, The (2005)",3.237,76
6871,Good Boy! (2003),2.919,43
61253,"Longshots, The (2008)",3.833,3
1727,"Horse Whisperer, The (1998)",3.116,1197
4616,Lean on Me (1989),3.688,925
1919,Madeline (1998),3.106,529
3813,Interiors (1978),3.535,296
4464,"Accidental Tourist, The (1988)",3.462,769
1523,"Truth or Consequences, N.M. (1997)",2.847,219
48043,"Fountain, The (2006)",3.614,737
5677,Abandon (2002),2.545,156
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),3.229,140
58185,Please Vote for Me (2007),4.500,1
6996,Highlander II: The Quickening (1991),2.089,618
2732,Jules and Jim (Jules et Jim) (1961),3.969,898
34579,"24th Day, The (2004)",3.150,20
6914,Preaching to the Perverted (1997),3.150,10
6945,My Architect: A Son's Journey (2003),3.893,135
49932,Inland Empire (2006),3.602,220
4422,Cries and Whispers (Viskningar och rop) (1972),3.986,314
8884,"Man with One Red Shoe, The (1985)",3.000,209
1347,"Nightmare on Elm Street, A (1984)",3.296,3790
3963,"Unsinkable Molly Brown, The (1964)",3.252,302
154,Belle de jour (1967),3.790,1759
57274,[Rec] (2007),3.775,71
61697,Righteous Kill (2008),3.000,54
2218,Juno and the Paycock (1930),2.435,23
8962,Fade to Black (2004),3.192,13
2114,"Outsiders, The (1983)",3.625,1800
208,Waterworld (1995),2.856,16023
55284,Rendition (2007),3.343,140
5166,"Amazing Adventure, The (a.k.a. The Amazing Quest of Ernest Bliss) (1936)",3.550,10
3779,Project Moon Base (1953),1.750,2
4372,Crazy/Beautiful (2001),3.076,700
2507,Breakfast of Champions (1999),2.518,274
5977,Where's Poppa? (1970),3.557,53
